thorax_q1,thorax_q2,thorax_q3,thorax_q4,thorax_ax,thorax_ay,thorax_az,thorax_gx,thorax_gy,thorax_gz,thorax_mx,thorax_my,thorax_mz,thorax_barometer,thorax_linAcc_x,thorax_linAcc_y,thorax_linAcc_z,thorax_altitude,humerus_q1,humerus_q2,humerus_q3,humerus_q4,humerus_ax,humerus_ay,humerus_az,humerus_gx,humerus_gy,humerus_gz,humerus_mx,humerus_my,humerus_mz,humerus_barometer,humerus_linAcc_x,humerus_linAcc_y,humerus_linAcc_z,humerus_altitude,radius_q1,radius_q2,radius_q3,radius_q4,radius_ax,radius_ay,radius_az,radius_gx,radius_gy,radius_gz,radius_mx,radius_my,radius_mz,radius_barometer,radius_linAcc_x,radius_linAcc_y,radius_linAcc_z,radius_altitude,
1.0754094,+0.8174295,-0.5512772,-0.1670377,+0.0009014,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9285762,-0.3685324,+0.0439205,+0.0010406,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910972,-0.0672498,-0.1148435,-0.0038489,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.0854094,+0.8175545,-0.5511442,-0.1668651,+0.0009180,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9287177,-0.3682240,+0.0435092,+0.0011713,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9911305,-0.0669334,-0.1147315,-0.0041122,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.0954104,+0.8176172,-0.5510712,-0.1667984,+0.0009016,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9287940,-0.3680329,+0.0434936,+0.0012943,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9911633,-0.0665671,-0.1146544,-0.0043042,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1054086,+0.8176777,-0.5509919,-0.1667646,+0.0008779,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9288540,-0.3678668,+0.0436148,+0.0014574,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912009,-0.0662802,-0.1144887,-0.0044913,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.116408,+0.8177724,-0.5508581,-0.1667420,+0.0008861,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9289555,-0.3675736,+0.0439122,+0.0017573,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912546,-0.0659040,-0.1142291,-0.0047489,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1264083,+0.8178427,-0.5507614,-0.1667171,+0.0008647,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9290269,-0.3673971,+0.0438759,+0.0018389,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912688,-0.0658173,-0.1141509,-0.0048724,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1364077,+0.8178928,-0.5507046,-0.1666589,+0.0008018,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9291290,-0.3672045,+0.0433242,+0.0017811,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912718,-0.0656964,-0.1141777,-0.0052531,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1464093,+0.8178962,-0.5507041,-0.1666440,+0.0007918,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9291722,-0.3671482,+0.0428773,+0.0016646,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912510,-0.0656708,-0.1143592,-0.0055446,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1564064,+0.8179966,-0.5505378,-0.1667010,+0.0006883,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9292835,-0.3670032,+0.0417010,+0.0013536,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912322,-0.0655016,-0.1145869,-0.0061717,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1660408,+0.8180748,-0.5504150,-0.1667229,+0.0006653,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9293675,-0.3668717,+0.0409878,+0.0011685,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912146,-0.0654399,-0.1147509,-0.0065994,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1760421,+0.8181900,-0.5501994,-0.1668694,+0.0006041,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9295689,-0.3665488,+0.0392812,+0.0008062,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9911802,-0.0653079,-0.1150486,-0.0077887,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.187043,+0.8182669,-0.5500503,-0.1669838,+0.0005862,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9297025,-0.3662917,+0.0385141,+0.0006878,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9911878,-0.0651265,-0.1150333,-0.0085328,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.1970414,+0.8183297,-0.5499257,-0.1670866,+0.0005828,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9298486,-0.3659657,+0.0380828,+0.0006632,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9912058,-0.0648677,-0.1149666,-0.0092723,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2070429,+0.8185427,-0.5495948,-0.1671317,+0.0007150,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9301254,-0.3652211,+0.0384639,+0.0008385,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9911249,-0.0642594,-0.1158963,-0.0104983,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2170407,+0.8186501,-0.5494288,-0.1671514,+0.0007985,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9301971,-0.3649652,+0.0391510,+0.0009124,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9911053,-0.0639532,-0.1161918,-0.0109444,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2270448,+0.8187518,-0.5492467,-0.1672506,+0.0009571,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9303174,-0.3645172,+0.0404494,+0.0007934,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910595,-0.0635906,-0.1167942,-0.0107935,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2370517,+0.8188047,-0.5491772,-0.1672198,+0.0009507,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9303537,-0.3643856,+0.0408025,+0.0006163,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910877,-0.0632200,-0.1167565,-0.0107870,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.247044,+0.8188609,-0.5491000,-0.1671975,+0.0009516,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9302860,-0.3645707,+0.0406942,+0.0002309,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910861,-0.0630313,-0.1168448,-0.0110780,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2563945,+0.8188388,-0.5491313,-0.1672035,+0.0008895,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9301941,-0.3648736,+0.0400785,-0.0000206,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910318,-0.0627424,-0.1174658,-0.0110114,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2674062,+0.8187993,-0.5491885,-0.1672099,+0.0007919,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9301046,-0.3652047,+0.0391274,-0.0003243,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910216,-0.0625103,-0.1176841,-0.0109167,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2773949,+0.8187963,-0.5492517,-0.1670173,+0.0006522,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300245,-0.3656246,+0.0370465,-0.0008377,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910579,-0.0627532,-0.1172881,-0.0104760,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2873936,+0.8187616,-0.5493467,-0.1668749,+0.0005980,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300268,-0.3656660,+0.0365760,-0.0008943,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910631,-0.0629904,-0.1171544,-0.0100511,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.2969629,+0.8186883,-0.5494931,-0.1667529,+0.0004041,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300678,-0.3654643,+0.0375458,-0.0004142,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910622,-0.0631246,-0.1171742,-0.0090145,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3069627,+0.8186309,-0.5495837,-0.1667368,+0.0002953,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9300277,-0.3654209,+0.0389382,+0.0000495,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9910564,-0.0632583,-0.1172058,-0.0082765,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3169639,+0.8185547,-0.5497271,-0.1666382,+0.0001620,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9297972,-0.3655644,+0.0428726,+0.0012994,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9909173,-0.0636960,-0.1182593,-0.0063543,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3269655,+0.8185035,-0.5498298,-0.1665510,+0.0000951,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9296666,-0.3656305,+0.0450563,+0.0020568,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9907941,-0.0638854,-0.1192403,-0.0052439,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3379626,+0.8183978,-0.5500083,-0.1664810,-0.0001377,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9294264,-0.3657651,+0.0486786,+0.0035698,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9905831,-0.0644308,-0.1207701,-0.0029154,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3479628,+0.8183211,-0.5501065,-0.1665334,-0.0002803,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9293730,-0.3657371,+0.0498395,+0.0042500,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9905696,-0.0648631,-0.1206689,-0.0019435,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3579624,+0.8182254,-0.5502326,-0.1665861,-0.0004274,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9293988,-0.3655578,+0.0506030,+0.0049826,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9906405,-0.0650707,-0.1199831,-0.0011255,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.367964,+0.8180848,-0.5504006,-0.1667211,-0.0007484,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9296098,-0.3647949,+0.0520053,+0.0067778,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9908410,-0.0644552,-0.1186562,+0.0005939,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.377965,+0.8179823,-0.5505241,-0.1668157,-0.0009324,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9296771,-0.3644552,+0.0530146,+0.0078906,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9909351,-0.0641732,-0.1180117,+0.0015760,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3879622,+0.8178252,-0.5506860,-0.1670488,-0.0012820,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9294775,-0.3644913,+0.0557581,+0.0104295,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9911606,-0.0636370,-0.1163490,+0.0037228,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.3970182,+0.8177584,-0.5507466,-0.1671749,-0.0014278,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9292404,-0.3648207,+0.0572756,+0.0117331,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9913129,-0.0635004,-0.1150723,+0.0049846,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.4070248,+0.8175805,-0.5509591,-0.1673420,-0.0016723,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9287360,-0.3655706,+0.0600431,+0.0142256,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9916982,-0.0634162,-0.1115969,+0.0076956,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.4176782,+0.8174881,-0.5510864,-0.1673728,-0.0017712,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9285468,-0.3657795,+0.0613917,+0.0153989,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9919025,-0.0632147,-0.1097698,+0.0091602,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.4277335,+0.8173901,-0.5512276,-0.1673860,-0.0018553,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9283815,-0.3658977,+0.0628586,+0.0165971,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9921076,-0.0631330,-0.1077981,+0.0107859,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.4382723,+0.8172145,-0.5514772,-0.1674202,-0.0019426,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9279695,-0.3662070,+0.0663188,+0.0191571,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9924647,-0.0626070,-0.1043965,+0.0139850,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.4482729,+0.8171215,-0.5516149,-0.1674200,-0.0019620,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9277028,-0.3664735,+0.0681618,+0.0204607,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9926069,-0.0618243,-0.1032635,+0.0156822,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.4582714,+0.8169045,-0.5519357,-0.1674213,-0.0019731,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9271572,-0.3670260,+0.0716805,+0.0230960,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9929010,-0.0597066,-0.1010331,+0.0193620,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.4682717,+0.8167918,-0.5520945,-0.1674484,-0.0019623,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9268932,-0.3672385,+0.0735039,+0.0245332,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9930617,-0.0586981,-0.0996300,+0.0213773,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.478271,+0.8165557,-0.5524459,-0.1674416,-0.0018903,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9262881,-0.3675648,+0.0781296,+0.0279690,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9933942,-0.0566689,-0.0964380,+0.0256183,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.488272,+0.8164400,-0.5526440,-0.1673530,-0.0018025,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9259180,-0.3677121,+0.0810408,+0.0299339,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9935622,-0.0556743,-0.0946643,+0.0278068,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.498271,+0.8163493,-0.5528699,-0.1670530,-0.0014765,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9250882,-0.3679141,+0.0877001,+0.0340571,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9939030,-0.0535859,-0.0907656,+0.0323559,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5092725,+0.8163325,-0.5529472,-0.1668801,-0.0012580,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9246491,-0.3679482,+0.0912624,+0.0361870,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9940615,-0.0524496,-0.0887939,+0.0347330,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5173092,+0.8162884,-0.5530627,-0.1667144,-0.0010657,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9242128,-0.3679028,+0.0949095,+0.0383491,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9942105,-0.0512660,-0.0867989,+0.0371907,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5273148,+0.8161964,-0.5532636,-0.1665000,-0.0007463,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9232073,-0.3679055,+0.1024432,+0.0428871,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9944573,-0.0481916,-0.0833059,+0.0423370,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.537321,+0.8161519,-0.5533588,-0.1664022,-0.0006067,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9225940,-0.3680132,+0.1064735,+0.0452761,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9945463,-0.0464306,-0.0818082,+0.0450471,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5473601,+0.8161091,-0.5534890,-0.1661804,-0.0002307,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9212195,-0.3682270,+0.1150381,+0.0502966,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9947028,-0.0429886,-0.0783447,+0.0507981,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.559366,+0.8160586,-0.5535902,-0.1660906,-0.0000034,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9204989,-0.3683116,+0.1193091,+0.0528557,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9947656,-0.0412688,-0.0764649,+0.0537718,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5694157,+0.8159299,-0.5538329,-0.1659137,+0.0004170,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9190691,-0.3684373,+0.1273084,+0.0579533,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948388,-0.0379230,-0.0725786,+0.0599164,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5794807,+0.8158389,-0.5539834,-0.1658570,+0.0006960,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9183177,-0.3685544,+0.1311544,+0.0604869,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948514,-0.0362774,-0.0706118,+0.0629965,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5895047,+0.8157443,-0.5541698,-0.1656964,+0.0013321,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9166833,-0.3687929,+0.1392700,+0.0654777,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948387,-0.0332769,-0.0663974,+0.0691389,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.5995499,+0.8156689,-0.5543004,-0.1656272,+0.0016971,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9158002,-0.3688760,+0.1436230,+0.0679198,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9948229,-0.0319191,-0.0640039,+0.0721956,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6095938,+0.8155922,-0.5544359,-0.1655468,+0.0021039,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9148954,-0.3689301,+0.1480241,+0.0703274,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9947874,-0.0303807,-0.0617490,+0.0752463,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6196437,+0.8155309,-0.5545680,-0.1653918,+0.0030360,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9131535,-0.3687491,+0.1566321,+0.0751077,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9946056,-0.0271495,-0.0583290,+0.0813654,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6296881,+0.8155099,-0.5546130,-0.1653349,+0.0035149,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9123294,-0.3685430,+0.1607283,+0.0774437,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9944678,-0.0257091,-0.0568490,+0.0845050,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6398686,+0.8154410,-0.5547069,-0.1653363,+0.0044836,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9106240,-0.3681445,+0.1688080,+0.0820819,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9941450,-0.0231159,-0.0536956,+0.0908746,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6498694,+0.8153702,-0.5547818,-0.1654208,+0.0049401,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9096900,-0.3679808,+0.1729710,+0.0844703,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9939649,-0.0218254,-0.0522404,+0.0939594,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6598707,+0.8151534,-0.5550112,-0.1656885,+0.0059069,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9077233,-0.3677560,+0.1811873,+0.0892473,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9935920,-0.0197016,-0.0488313,+0.1000117,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6698677,+0.8150619,-0.5551281,-0.1657270,+0.0064375,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9067957,-0.3676522,+0.1848652,+0.0915326,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9934154,-0.0188376,-0.0468964,+0.1028190,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6800151,+0.8150274,-0.5551645,-0.1657518,+0.0070013,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9059439,-0.3675332,+0.1881276,+0.0937717,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9932339,-0.0181187,-0.0451117,+0.1054656,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.6900149,+0.8149256,-0.5553421,-0.1656055,+0.0081351,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9044705,-0.3672780,+0.1934844,+0.0979989,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9928259,-0.0168064,-0.0422429,+0.1105886,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.7000151,+0.8148476,-0.5554752,-0.1655145,+0.0086957,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9038390,-0.3671253,+0.1956941,+0.0999901,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9926154,-0.0162029,-0.0407389,+0.1131040,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.7100413,+0.8146793,-0.5557542,-0.1653543,+0.0096383,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9026431,-0.3668667,+0.1997649,+0.1036254,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9922096,-0.0152252,-0.0370332,+0.1179699,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.7200851,+0.8145733,-0.5559132,-0.1653171,+0.0100633,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9021022,-0.3667006,+0.2016484,+0.1052630,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9920117,-0.0146482,-0.0349436,+0.1203213,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
1.7300014,+0.8144103,-0.5561880,-0.1651431,+0.0108933,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9011981,-0.3663209,+0.2048076,+0.1081887,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,+0.9916384,-0.0137710,-0.0300299,+0.1247471,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
